codigo,nombre,uuid,created_at,updated_at
132069,COORDINADOR ADMINISTRATIVO,25c5e125-5dcc-4288-aa2f-44dda2f39591,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132070,ANALISTA DE COMPRAS,81bec538-28e3-461c-909b-96ae8e55e9fa,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132071,INGENIERO DE PLANIFICACION,e3fd78c7-8299-4223-a4b7-36e3e3220377,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132072,JEFE DPTO SERVICIOS Y MANTENIMIENTO,b1796b03-de32-4b12-a6a6-1a82f6f1bde9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132073,INGENIERO DE MANTTO EN REFRIGERACION,badcdc19-c961-45a1-8453-39492c385d07,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
409007,ELECTRICISTA,dfa984f5-005a-48b9-8b45-619722bab58c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132074,PLANIFICADOR DE MANTENIMIENTO,0e6abc0a-965a-4027-8029-30529e6a5b16,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132075,SUPERVISOR DE SERVICIOS Y MANTENIMIENTO,b8da409c-4f77-432a-aaa2-2a40dbbcfdd2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132106,ANALISTA DE PROCESAM. Y CONTROL ESTADIST,5c60ba84-c5ae-4426-a9b8-1d37a9dfafac,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132100,RESPONSABLE SERVICIOS GENERALES DE SEDE,d1aea50e-4e5d-4857-8382-49fbbf72c681,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132081,INGENIERO CIVIL,6d3b69ba-28f8-4e31-a7cd-94055d7b4fff,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132112,DIRECTOR DE SEGURIDAD INTEGRAL (E),ea252ebc-8a7a-4ab5-a6d6-5918efdee4b2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132113,ANALISTA DE NOMINA,e345eb60-04e1-4a50-82d3-d0c8a6bfbeb8,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132114,ANALISTA DE RECURSOS HUMANOS,77a0386e-174b-4dd2-a0c0-2dfd7f51cea5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132115,ASEADOR,eec3b6ac-8c78-4dc6-99d5-feee1a3bd790,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132116,TRABAJO ESPECIAL,f59f8708-713f-4480-9282-eaa03a661f02,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132117,ECONOMO,f9fe3263-588e-4a62-93b7-c53206afe07c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132118,JARDINERO,a52a491d-1a6f-4095-8d28-85ae69233e53,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132119,APOYO,edcdd548-8cf1-4f7b-84ff-8bc8619aeb46,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
